date,culture,mois,prix_fcfa_kg,demande_estimee_kg
2024-03-27,Cacao,3,1662,832
2024-03-27,Café,3,1348,895
2024-03-28,Maïs,3,236,830
2024-03-28,Riz,3,452,882
2024-03-28,Sorgho,3,289,754
2024-03-28,Igname,3,336,874
2024-03-28,Manioc,3,181,597
2024-03-28,Soja,3,407,891
2024-03-28,Coton,3,579,821
2024-03-28,Cacao,3,1614,912
2024-03-28,Café,3,1394,1004
2024-03-29,Maïs,3,228,948
2024-03-29,Riz,3,452,787
2024-03-29,Sorgho,3,302,936
2024-03-29,Igname,3,365,898
2024-03-29,Manioc,3,182,856
2024-03-29,Soja,3,404,1071
2024-03-29,Coton,3,589,771
2024-03-29,Cacao,3,1772,886
2024-03-29,Café,3,1403,881
2024-03-30,Maïs,3,233,733
2024-03-30,Riz,3,469,883
2024-03-30,Sorgho,3,313,801
2024-03-30,Igname,3,356,867
2024-03-30,Manioc,3,184,888
2024-03-30,Soja,3,442,772
2024-03-30,Coton,3,594,866
2024-03-30,Cacao,3,1752,635
2024-03-30,Café,3,1351,716
2024-03-31,Maïs,3,233,972
2024-03-31,Riz,3,494,794
2024-03-31,Sorgho,3,314,606
2024-03-31,Igname,3,351,775
2024-03-31,Manioc,3,183,692
2024-03-31,Soja,3,424,889
2024-03-31,Coton,3,567,853
2024-03-31,Cacao,3,1891,797
2024-03-31,Café,3,1370,955
2024-04-01,Maïs,4,227,803
2024-04-01,Riz,4,470,835
2024-04-01,Sorgho,4,278,858
2024-04-01,Igname,4,359,836
2024-04-01,Manioc,4,183,937
2024-04-01,Soja,4,409,795
2024-04-01,Coton,4,567,888
2024-04-01,Cacao,4,1804,959
2024-04-01,Café,4,1347,959
2024-04-02,Maïs,4,219,1009
2024-04-02,Riz,4,425,909
2024-04-02,Sorgho,4,270,884
2024-04-02,Igname,4,388,679
2024-04-02,Manioc,4,177,926
2024-04-02,Soja,4,395,865
2024-04-02,Coton,4,525,929
2024-04-02,Cacao,4,1677,797
2024-04-02,Café,4,1315,990
2024-04-03,Maïs,4,213,903
2024-04-03,Riz,4,483,950
2024-04-03,Sorgho,4,293,711
2024-04-03,Igname,4,331,646
2024-04-03,Manioc,4,177,919
2024-04-03,Soja,4,387,925
2024-04-03,Coton,4,577,1008
2024-04-03,Cacao,4,1648,999
2024-04-03,Café,4,1234,897
2024-04-04,Maïs,4,239,995
2024-04-04,Riz,4,469,745
2024-04-04,Sorgho,4,304,969
2024-04-04,Igname,4,319,887
2024-04-04,Manioc,4,164,899
2024-04-04,Soja,4,403,725
2024-04-04,Coton,4,496,1105
2024-04-04,Cacao,4,1682,997
2024-04-04,Café,4,1302,895
2024-04-05,Maïs,4,227,827
2024-04-05,Riz,4,471,834
2024-04-05,Sorgho,4,261,1129
2024-04-05,Igname,4,348,867
2024-04-05,Manioc,4,166,817
2024-04-05,Soja,4,391,831
2024-04-05,Coton,4,590,863
2024-04-05,Cacao,4,1611,1046
2024-04-05,Café,4,1371,949
2024-04-06,Maïs,4,228,762
2024-04-06,Riz,4,417,1036
2024-04-06,Sorgho,4,281,975
2024-04-06,Igname,4,326,926
2024-04-06,Manioc,4,169,892
2024-04-06,Soja,4,358,926
2024-04-06,Coton,4,610,821
2024-04-06,Cacao,4,1735,794
2024-04-06,Café,4,1359,873
2024-04-07,Maïs,4,230,929
2024-04-07,Riz,4,431,817
2024-04-07,Sorgho,4,292,879
2024-04-07,Igname,4,359,931
2024-04-07,Manioc,4,179,952
2024-04-07,Soja,4,376,941
2024-04-07,Coton,4,533,1134
2024-04-07,Cacao,4,1758,679
2024-04-07,Café,4,1300,983
2024-04-08,Maïs,4,236,743
2024-04-08,Riz,4,481,854
2024-04-08,Sorgho,4,272,841
2024-04-08,Igname,4,309,791
2024-04-08,Manioc,4,173,796
2024-04-08,Soja,4,396,783
2024-04-08,Coton,4,595,784
2024-04-08,Cacao,4,1713,975
2024-04-08,Café,4,1349,875
2024-04-09,Maïs,4,219,925
2024-04-09,Riz,4,454,960
2024-04-09,Sorgho,4,290,943
2024-04-09,Igname,4,328,1054
2024-04-09,Manioc,4,169,781
2024-04-09,Soja,4,408,742
2024-04-09,Coton,4,578,703
2024-04-09,Cacao,4,1661,815
2024-04-09,Café,4,1429,979
2024-04-10,Maïs,4,239,681
2024-04-10,Riz,4,448,744
2024-04-10,Sorgho,4,267,745
2024-04-10,Igname,4,353,906
2024-04-10,Manioc,4,162,1110
2024-04-10,Soja,4,388,819
2024-04-10,Coton,4,489,1076
2024-04-10,Cacao,4,1608,876
2024-04-10,Café,4,1394,813
2024-04-11,Maïs,4,235,728
2024-04-11,Riz,4,445,1118
2024-04-11,Sorgho,4,282,861
2024-04-11,Igname,4,363,820
2024-04-11,Manioc,4,174,781
2024-04-11,Soja,4,392,900
2024-04-11,Coton,4,539,736
2024-04-11,Cacao,4,1588,1143
2024-04-11,Café,4,1404,778
2024-04-12,Maïs,4,234,1025
2024-04-12,Riz,4,405,1051
2024-04-12,Sorgho,4,253,974
2024-04-12,Igname,4,333,827
2024-04-12,Manioc,4,178,760
2024-04-12,Soja,4,425,730
2024-04-12,Coton,4,549,976
2024-04-12,Cacao,4,1663,997
2024-04-12,Café,4,1379,940
2024-04-13,Maïs,4,227,958
2024-04-13,Riz,4,434,957
2024-04-13,Sorgho,4,258,972
2024-04-13,Igname,4,351,857
2024-04-13,Manioc,4,180,1022
2024-04-13,Soja,4,418,864
2024-04-13,Coton,4,590,849
2024-04-13,Cacao,4,1810,781
2024-04-13,Café,4,1426,719
2024-04-14,Maïs,4,226,871
2024-04-14,Riz,4,495,767
2024-04-14,Sorgho,4,294,931
2024-04-14,Igname,4,354,1057
2024-04-14,Manioc,4,165,801
2024-04-14,Soja,4,385,828
2024-04-14,Coton,4,562,1099
2024-04-14,Cacao,4,1671,816
2024-04-14,Café,4,1406,924
2024-04-15,Maïs,4,252,725
2024-04-15,Riz,4,470,907
2024-04-15,Sorgho,4,286,794
2024-04-15,Igname,4,337,801
2024-04-15,Manioc,4,167,1010
2024-04-15,Soja,4,373,1054
2024-04-15,Coton,4,562,798
2024-04-15,Cacao,4,1745,769
2024-04-15,Café,4,1376,785
2024-04-16,Maïs,4,236,840
2024-04-16,Riz,4,444,1025
2024-04-16,Sorgho,4,279,766
2024-04-16,Igname,4,319,834
2024-04-16,Manioc,4,184,874
2024-04-16,Soja,4,396,1042
2024-04-16,Coton,4,616,846
2024-04-16,Cacao,4,1810,889
2024-04-16,Café,4,1446,776
2024-04-17,Maïs,4,230,820
2024-04-17,Riz,4,430,837
2024-04-17,Sorgho,4,277,975
2024-04-17,Igname,4,370,869
2024-04-17,Manioc,4,166,989
2024-04-17,Soja,4,409,784
2024-04-17,Coton,4,587,832
2024-04-17,Cacao,4,1714,886
2024-04-17,Café,4,1386,830
2024-04-18,Maïs,4,222,841
2024-04-18,Riz,4,437,1073
2024-04-18,Sorgho,4,284,1086
2024-04-18,Igname,4,320,800
2024-04-18,Manioc,4,189,744
2024-04-18,Soja,4,333,1053
2024-04-18,Coton,4,598,684
2024-04-18,Cacao,4,1982,663
2024-04-18,Café,4,1438,975
2024-04-19,Maïs,4,227,943
2024-04-19,Riz,4,441,978
2024-04-19,Sorgho,4,303,835
2024-04-19,Igname,4,351,971
2024-04-19,Manioc,4,185,751
2024-04-19,Soja,4,402,786
2024-04-19,Coton,4,593,663
2024-04-19,Cacao,4,1751,872
2024-04-19,Café,4,1379,769
2024-04-20,Maïs,4,224,849
2024-04-20,Riz,4,461,800
2024-04-20,Sorgho,4,306,722
2024-04-20,Igname,4,336,778
2024-04-20,Manioc,4,165,963
2024-04-20,Soja,4,419,693
2024-04-20,Coton,4,572,942
2024-04-20,Cacao,4,1725,857
2024-04-20,Café,4,1360,768
2024-04-21,Maïs,4,247,723
2024-04-21,Riz,4,473,858
2024-04-21,Sorgho,4,293,881
2024-04-21,Igname,4,356,691
2024-04-21,Manioc,4,170,847
2024-04-21,Soja,4,402,960
2024-04-21,Coton,4,569,920
2024-04-21,Cacao,4,1738,837
2024-04-21,Café,4,1329,983
2024-04-22,Maïs,4,224,723
2024-04-22,Riz,4,456,1034
2024-04-22,Sorgho,4,285,881
2024-04-22,Igname,4,353,702
2024-04-22,Manioc,4,167,957
2024-04-22,Soja,4,371,1097
2024-04-22,Coton,4,584,829
2024-04-22,Cacao,4,1816,956
2024-04-22,Café,4,1365,912
2024-04-23,Maïs,4,212,854
2024-04-23,Riz,4,471,828
2024-04-23,Sorgho,4,293,741
2024-04-23,Igname,4,362,652
2024-04-23,Manioc,4,176,825
2024-04-23,Soja,4,425,833
2024-04-23,Coton,4,583,830
2024-04-23,Cacao,4,1608,1009
2024-04-23,Café,4,1403,786
2024-04-24,Maïs,4,217,878
2024-04-24,Riz,4,446,978
2024-04-24,Sorgho,4,272,1060
2024-04-24,Igname,4,351,809
2024-04-24,Manioc,4,169,864
2024-04-24,Soja,4,396,792
2024-04-24,Coton,4,584,630
2024-04-24,Cacao,4,1611,1001
2024-04-24,Café,4,1356,975
2024-04-25,Maïs,4,229,807
2024-04-25,Riz,4,424,729
2024-04-25,Sorgho,4,288,922
2024-04-25,Igname,4,334,1012
2024-04-25,Manioc,4,175,881
2024-04-25,Soja,4,391,848
2024-04-25,Coton,4,578,976
2024-04-25,Cacao,4,1846,857
2024-04-25,Café,4,1396,737
2024-04-26,Maïs,4,224,715
2024-04-26,Riz,4,448,679
2024-04-26,Sorgho,4,305,877
2024-04-26,Igname,4,347,983
2024-04-26,Manioc,4,161,873
2024-04-26,Soja,4,406,872
2024-04-26,Coton,4,501,975
2024-04-26,Cacao,4,1761,946
2024-04-26,Café,4,1303,883
2024-04-27,Maïs,4,229,825
2024-04-27,Riz,4,449,794
2024-04-27,Sorgho,4,292,634
2024-04-27,Igname,4,327,1045
2024-04-27,Manioc,4,189,872
2024-04-27,Soja,4,374,842
2024-04-27,Coton,4,557,982
2024-04-27,Cacao,4,1688,923
2024-04-27,Café,4,1473,824
2024-04-28,Maïs,4,218,869
2024-04-28,Riz,4,450,868
2024-04-28,Sorgho,4,311,909
2024-04-28,Igname,4,357,604
2024-04-28,Manioc,4,154,1121
2024-04-28,Soja,4,425,1071
2024-04-28,Coton,4,532,967
2024-04-28,Cacao,4,1813,869
2024-04-28,Café,4,1367,925
2024-04-29,Maïs,4,225,950
2024-04-29,Riz,4,440,990
2024-04-29,Sorgho,4,278,1060
2024-04-29,Igname,4,356,936
2024-04-29,Manioc,4,170,961
2024-04-29,Soja,4,418,927
2024-04-29,Coton,4,589,942
2024-04-29,Cacao,4,1647,1110
2024-04-29,Café,4,1336,912
2024-04-30,Maïs,4,233,989
2024-04-30,Riz,4,453,862
2024-04-30,Sorgho,4,272,937
2024-04-30,Igname,4,345,874
2024-04-30,Manioc,4,183,782
2024-04-30,Soja,4,421,926
2024-04-30,Coton,4,541,1027
2024-04-30,Cacao,4,1765,860
2024-04-30,Café,4,1321,939
2024-05-01,Maïs,5,205,993
2024-05-01,Riz,5,481,749
2024-05-01,Sorgho,5,279,978
2024-05-01,Igname,5,350,761
2024-05-01,Manioc,5,154,839
2024-05-01,Soja,5,350,921
2024-05-01,Coton,5,525,749
2024-05-01,Cacao,5,1705,998
2024-05-01,Café,5,1281,1004
2024-05-02,Maïs,5,223,916
2024-05-02,Riz,5,403,1071
2024-05-02,Sorgho,5,265,951
2024-05-02,Igname,5,319,1029
2024-05-02,Manioc,5,170,832
2024-05-02,Soja,5,366,941
2024-05-02,Coton,5,537,993
2024-05-02,Cacao,5,1673,894
2024-05-02,Café,5,1355,652
2024-05-03,Maïs,5,214,773
2024-05-03,Riz,5,413,1036
2024-05-03,Sorgho,5,254,910
2024-05-03,Igname,5,307,856
2024-05-03,Manioc,5,158,881
2024-05-03,Soja,5,370,794
2024-05-03,Coton,5,576,915
2024-05-03,Cacao,5,1654,717
2024-05-03,Café,5,1279,960
2024-05-04,Maïs,5,220,945
2024-05-04,Riz,5,426,887
2024-05-04,Sorgho,5,276,851
2024-05-04,Igname,5,329,911
2024-05-04,Manioc,5,152,1025
2024-05-04,Soja,5,408,937
2024-05-04,Coton,5,528,939
2024-05-04,Cacao,5,1612,1036
2024-05-04,Café,5,1349,775
2024-05-05,Maïs,5,216,828
2024-05-05,Riz,5,451,955
2024-05-05,Sorgho,5,290,995
2024-05-05,Igname,5,327,840
2024-05-05,Manioc,5,170,828
2024-05-05,Soja,5,420,834
2024-05-05,Coton,5,516,765
2024-05-05,Cacao,5,1675,864
2024-05-05,Café,5,1294,976
2024-05-06,Maïs,5,216,831
2024-05-06,Riz,5,447,918
2024-05-06,Sorgho,5,268,1015
2024-05-06,Igname,5,334,1018
2024-05-06,Manioc,5,163,961
2024-05-06,Soja,5,391,879
2024-05-06,Coton,5,494,931
2024-05-06,Cacao,5,1718,913
2024-05-06,Café,5,1303,988
2024-05-07,Maïs,5,220,990
2024-05-07,Riz,5,435,973
2024-05-07,Sorgho,5,299,946
2024-05-07,Igname,5,342,934
2024-05-07,Manioc,5,163,948
2024-05-07,Soja,5,401,753
2024-05-07,Coton,5,564,1145
2024-05-07,Cacao,5,1658,804
2024-05-07,Café,5,1485,992
2024-05-08,Maïs,5,225,835
2024-05-08,Riz,5,452,883
2024-05-08,Sorgho,5,262,1151
2024-05-08,Igname,5,331,950
2024-05-08,Manioc,5,156,948
2024-05-08,Soja,5,406,843
2024-05-08,Coton,5,525,859
2024-05-08,Cacao,5,1574,928
2024-05-08,Café,5,1300,966
2024-05-09,Maïs,5,207,1075
2024-05-09,Riz,5,411,1086
2024-05-09,Sorgho,5,280,875
2024-05-09,Igname,5,434,691
2024-05-09,Manioc,5,166,858
2024-05-09,Soja,5,388,763
2024-05-09,Coton,5,582,836
2024-05-09,Cacao,5,1503,1039
2024-05-09,Café,5,1301,995
2024-05-10,Maïs,5,217,936
2024-05-10,Riz,5,431,761
2024-05-10,Sorgho,5,311,789
2024-05-10,Igname,5,330,955
2024-05-10,Manioc,5,164,765
2024-05-10,Soja,5,377,1026
2024-05-10,Coton,5,559,1038
2024-05-10,Cacao,5,1627,932
2024-05-10,Café,5,1284,763
2024-05-11,Maïs,5,222,797
2024-05-11,Riz,5,459,611
2024-05-11,Sorgho,5,274,1153
2024-05-11,Igname,5,315,958
2024-05-11,Manioc,5,153,1034
2024-05-11,Soja,5,382,898
2024-05-11,Coton,5,570,857
2024-05-11,Cacao,5,1720,794
2024-05-11,Café,5,1349,851
2024-05-12,Maïs,5,226,916
2024-05-12,Riz,5,413,1037
2024-05-12,Sorgho,5,270,966
2024-05-12,Igname,5,335,801
2024-05-12,Manioc,5,155,1113
2024-05-12,Soja,5,397,881
2024-05-12,Coton,5,526,1073
2024-05-12,Cacao,5,1654,1011
2024-05-12,Café,5,1403,976
2024-05-13,Maïs,5,215,951
2024-05-13,Riz,5,451,901
2024-05-13,Sorgho,5,278,1016
2024-05-13,Igname,5,294,1042
2024-05-13,Manioc,5,159,1037
2024-05-13,Soja,5,378,945
2024-05-13,Coton,5,615,715
2024-05-13,Cacao,5,1558,1035
2024-05-13,Café,5,1387,782
2024-05-14,Maïs,5,211,1166
2024-05-14,Riz,5,421,1148
2024-05-14,Sorgho,5,284,657
2024-05-14,Igname,5,325,816
2024-05-14,Manioc,5,162,717
2024-05-14,Soja,5,409,982
2024-05-14,Coton,5,564,941
2024-05-14,Cacao,5,1773,883
2024-05-14,Café,5,1429,753
2024-05-15,Maïs,5,216,912
2024-05-15,Riz,5,423,949
2024-05-15,Sorgho,5,270,992
2024-05-15,Igname,5,327,855
2024-05-15,Manioc,5,166,1090
2024-05-15,Soja,5,367,1050
2024-05-15,Coton,5,521,920
2024-05-15,Cacao,5,1593,1095
2024-05-15,Café,5,1319,858
2024-05-16,Maïs,5,216,910
2024-05-16,Riz,5,426,847
2024-05-16,Sorgho,5,249,725
2024-05-16,Igname,5,340,823
2024-05-16,Manioc,5,165,798
2024-05-16,Soja,5,386,1016
2024-05-16,Coton,5,570,839
2024-05-16,Cacao,5,1520,1157
2024-05-16,Café,5,1399,862
2024-05-17,Maïs,5,211,887
2024-05-17,Riz,5,403,1160
2024-05-17,Sorgho,5,259,1158
2024-05-17,Igname,5,325,1078
2024-05-17,Manioc,5,162,877
2024-05-17,Soja,5,394,874
2024-05-17,Coton,5,558,867
2024-05-17,Cacao,5,1636,871
2024-05-17,Café,5,1310,1082
2024-05-18,Maïs,5,225,1041
2024-05-18,Riz,5,449,977
2024-05-18,Sorgho,5,270,1173
2024-05-18,Igname,5,345,764
2024-05-18,Manioc,5,165,815
2024-05-18,Soja,5,350,1160
2024-05-18,Coton,5,495,1068
2024-05-18,Cacao,5,1589,779
2024-05-18,Café,5,1336,947
2024-05-19,Maïs,5,223,905
2024-05-19,Riz,5,395,1214
2024-05-19,Sorgho,5,267,998
2024-05-19,Igname,5,348,747
2024-05-19,Manioc,5,160,890
2024-05-19,Soja,5,376,773
2024-05-19,Coton,5,552,865
2024-05-19,Cacao,5,1627,930
2024-05-19,Café,5,1402,709
2024-05-20,Maïs,5,213,886
2024-05-20,Riz,5,463,736
2024-05-20,Sorgho,5,289,849
2024-05-20,Igname,5,336,985
2024-05-20,Manioc,5,174,869
2024-05-20,Soja,5,364,704
2024-05-20,Coton,5,508,1012
2024-05-20,Cacao,5,1641,798
2024-05-20,Café,5,1315,879
2024-05-21,Maïs,5,208,895
2024-05-21,Riz,5,396,1173
2024-05-21,Sorgho,5,272,880
2024-05-21,Igname,5,351,753
2024-05-21,Manioc,5,165,1008
2024-05-21,Soja,5,375,1102
2024-05-21,Coton,5,583,924
2024-05-21,Cacao,5,1452,1036
2024-05-21,Café,5,1290,1062
2024-05-22,Maïs,5,216,928
2024-05-22,Riz,5,449,972
2024-05-22,Sorgho,5,277,951
2024-05-22,Igname,5,343,736
2024-05-22,Manioc,5,162,866
2024-05-22,Soja,5,385,779
2024-05-22,Coton,5,596,915
2024-05-22,Cacao,5,1547,1050
2024-05-22,Café,5,1290,886
2024-05-23,Maïs,5,232,750
2024-05-23,Riz,5,438,912
2024-05-23,Sorgho,5,264,900
2024-05-23,Igname,5,363,577
2024-05-23,Manioc,5,165,1056
2024-05-23,Soja,5,356,987
2024-05-23,Coton,5,539,843
2024-05-23,Cacao,5,1605,983
2024-05-23,Café,5,1469,891
2024-05-24,Maïs,5,226,899
2024-05-24,Riz,5,466,910
2024-05-24,Sorgho,5,270,1309
2024-05-24,Igname,5,304,1148
2024-05-24,Manioc,5,150,1289
2024-05-24,Soja,5,393,863
2024-05-24,Coton,5,529,1162
2024-05-24,Cacao,5,1681,976
2024-05-24,Café,5,1368,1017
2024-05-25,Maïs,5,217,910
2024-05-25,Riz,5,436,987
2024-05-25,Sorgho,5,269,962
2024-05-25,Igname,5,321,698
2024-05-25,Manioc,5,164,926
2024-05-25,Soja,5,398,803
2024-05-25,Coton,5,548,833
2024-05-25,Cacao,5,1487,1037
2024-05-25,Café,5,1273,1008
2024-05-26,Maïs,5,213,768
2024-05-26,Riz,5,435,1020
2024-05-26,Sorgho,5,293,936
2024-05-26,Igname,5,327,884
2024-05-26,Manioc,5,147,1069
2024-05-26,Soja,5,364,979
2024-05-26,Coton,5,598,801
2024-05-26,Cacao,5,1609,907
2024-05-26,Café,5,1325,959
2024-05-27,Maïs,5,216,853
2024-05-27,Riz,5,445,803
2024-05-27,Sorgho,5,259,1055
2024-05-27,Igname,5,311,1048
2024-05-27,Manioc,5,182,940
2024-05-27,Soja,5,357,852
2024-05-27,Coton,5,546,895
2024-05-27,Cacao,5,1697,754
2024-05-27,Café,5,1300,1106
2024-05-28,Maïs,5,211,966
2024-05-28,Riz,5,464,781
2024-05-28,Sorgho,5,261,962
2024-05-28,Igname,5,318,918
2024-05-28,Manioc,5,170,859
2024-05-28,Soja,5,400,636
2024-05-28,Coton,5,553,843
2024-05-28,Cacao,5,1675,872
2024-05-28,Café,5,1351,830
2024-05-29,Maïs,5,225,961
2024-05-29,Riz,5,458,922
2024-05-29,Sorgho,5,265,896
2024-05-29,Igname,5,313,1141
2024-05-29,Manioc,5,166,1020
2024-05-29,Soja,5,385,1086
2024-05-29,Coton,5,551,1032
2024-05-29,Cacao,5,1716,804
2024-05-29,Café,5,1278,1041
2024-05-30,Maïs,5,224,915
2024-05-30,Riz,5,468,886
2024-05-30,Sorgho,5,294,657
2024-05-30,Igname,5,330,965
2024-05-30,Manioc,5,173,854
2024-05-30,Soja,5,404,955
2024-05-30,Coton,5,580,837
2024-05-30,Cacao,5,1565,981
2024-05-30,Café,5,1291,1190
2024-05-31,Maïs,5,228,826
2024-05-31,Riz,5,435,1008
2024-05-31,Sorgho,5,291,880
2024-05-31,Igname,5,280,1043
2024-05-31,Manioc,5,161,746
2024-05-31,Soja,5,388,1070
2024-05-31,Coton,5,525,1000
2024-05-31,Cacao,5,1788,839
2024-05-31,Café,5,1182,1046
2024-06-01,Maïs,6,207,908
2024-06-01,Riz,6,409,863
2024-06-01,Sorgho,6,275,811
2024-06-01,Igname,6,318,888
2024-06-01,Manioc,6,163,931
2024-06-01,Soja,6,347,979
2024-06-01,Coton,6,520,862
2024-06-01,Cacao,6,1491,964
2024-06-01,Café,6,1190,940
2024-06-02,Maïs,6,219,1016
2024-06-02,Riz,6,387,873
2024-06-02,Sorgho,6,263,1049
2024-06-02,Igname,6,312,989
2024-06-02,Manioc,6,152,857
2024-06-02,Soja,6,364,995
2024-06-02,Coton,6,516,1026
2024-06-02,Cacao,6,1537,933
2024-06-02,Café,6,1236,872
2024-06-03,Maïs,6,199,966
2024-06-03,Riz,6,443,1030
2024-06-03,Sorgho,6,271,892
2024-06-03,Igname,6,308,1134
2024-06-03,Manioc,6,150,1029
2024-06-03,Soja,6,381,741
2024-06-03,Coton,6,513,984
2024-06-03,Cacao,6,1429,1047
2024-06-03,Café,6,1145,1000
2024-06-04,Maïs,6,193,1045
2024-06-04,Riz,6,381,1058
2024-06-04,Sorgho,6,279,798
2024-06-04,Igname,6,303,874
2024-06-04,Manioc,6,163,869
2024-06-04,Soja,6,355,1097
2024-06-04,Coton,6,513,841
2024-06-04,Cacao,6,1491,1111
2024-06-04,Café,6,1327,942
2024-06-05,Maïs,6,196,962
2024-06-05,Riz,6,436,956
2024-06-05,Sorgho,6,237,1003
2024-06-05,Igname,6,320,927
2024-06-05,Manioc,6,166,1045
2024-06-05,Soja,6,366,1029
2024-06-05,Coton,6,506,1054
2024-06-05,Cacao,6,1561,959
2024-06-05,Café,6,1273,989
2024-06-06,Maïs,6,219,794
2024-06-06,Riz,6,376,1082
2024-06-06,Sorgho,6,247,1032
2024-06-06,Igname,6,327,790
2024-06-06,Manioc,6,161,1047
2024-06-06,Soja,6,355,1063
2024-06-06,Coton,6,462,1176
2024-06-06,Cacao,6,1554,1200
2024-06-06,Café,6,1198,1082
2024-06-07,Maïs,6,226,775
2024-06-07,Riz,6,375,986
2024-06-07,Sorgho,6,271,922
2024-06-07,Igname,6,286,1017
2024-06-07,Manioc,6,149,886
2024-06-07,Soja,6,371,1001
2024-06-07,Coton,6,486,1124
2024-06-07,Cacao,6,1607,868
2024-06-07,Café,6,1190,1195
2024-06-08,Maïs,6,206,843
2024-06-08,Riz,6,408,927
2024-06-08,Sorgho,6,252,1121
2024-06-08,Igname,6,293,1073
2024-06-08,Manioc,6,145,1083
2024-06-08,Soja,6,345,1143
2024-06-08,Coton,6,493,944
2024-06-08,Cacao,6,1479,926
2024-06-08,Café,6,1173,994
2024-06-09,Maïs,6,196,1054
2024-06-09,Riz,6,408,1256
2024-06-09,Sorgho,6,280,642
2024-06-09,Igname,6,306,820
2024-06-09,Manioc,6,162,876
2024-06-09,Soja,6,352,704
2024-06-09,Coton,6,535,773
2024-06-09,Cacao,6,1641,910
2024-06-09,Café,6,1204,860
2024-06-10,Maïs,6,204,1033
2024-06-10,Riz,6,414,889
2024-06-10,Sorgho,6,243,1091
2024-06-10,Igname,6,326,843
2024-06-10,Manioc,6,155,923
2024-06-10,Soja,6,375,920
2024-06-10,Coton,6,505,865
2024-06-10,Cacao,6,1553,943
2024-06-10,Café,6,1249,1087
2024-06-11,Maïs,6,227,905
2024-06-11,Riz,6,431,941
2024-06-11,Sorgho,6,244,937
2024-06-11,Igname,6,321,927
2024-06-11,Manioc,6,144,855
2024-06-11,Soja,6,355,935
2024-06-11,Coton,6,554,943
2024-06-11,Cacao,6,1448,1048
2024-06-11,Café,6,1297,937
2024-06-12,Maïs,6,190,1251
2024-06-12,Riz,6,420,878
2024-06-12,Sorgho,6,254,1062
2024-06-12,Igname,6,314,796
2024-06-12,Manioc,6,139,1140
2024-06-12,Soja,6,374,995
2024-06-12,Coton,6,537,897
2024-06-12,Cacao,6,1522,999
2024-06-12,Café,6,1181,1179
2024-06-13,Maïs,6,189,1200
2024-06-13,Riz,6,422,866
2024-06-13,Sorgho,6,256,844
2024-06-13,Igname,6,313,825
2024-06-13,Manioc,6,148,995
2024-06-13,Soja,6,345,955
2024-06-13,Coton,6,486,1061
2024-06-13,Cacao,6,1486,1040
2024-06-13,Café,6,1269,865
2024-06-14,Maïs,6,209,1040
2024-06-14,Riz,6,430,675
2024-06-14,Sorgho,6,245,986
2024-06-14,Igname,6,304,1072
2024-06-14,Manioc,6,160,762
2024-06-14,Soja,6,353,936
2024-06-14,Coton,6,497,1029
2024-06-14,Cacao,6,1578,901
2024-06-14,Café,6,1080,933
2024-06-15,Maïs,6,210,965
2024-06-15,Riz,6,391,902
2024-06-15,Sorgho,6,253,1037
2024-06-15,Igname,6,318,922
2024-06-15,Manioc,6,147,1026
2024-06-15,Soja,6,356,924
2024-06-15,Coton,6,563,790
2024-06-15,Cacao,6,1482,1135
2024-06-15,Café,6,1246,1014
2024-06-16,Maïs,6,183,1088
2024-06-16,Riz,6,382,1164
2024-06-16,Sorgho,6,250,1086
2024-06-16,Igname,6,321,1018
2024-06-16,Manioc,6,153,994
2024-06-16,Soja,6,327,1034
2024-06-16,Coton,6,497,908
2024-06-16,Cacao,6,1585,933
2024-06-16,Café,6,1303,916
2024-06-17,Maïs,6,187,1147
2024-06-17,Riz,6,402,921
2024-06-17,Sorgho,6,259,1064
2024-06-17,Igname,6,293,1001
2024-06-17,Manioc,6,161,920
2024-06-17,Soja,6,368,909
2024-06-17,Coton,6,511,798
2024-06-17,Cacao,6,1473,1137
2024-06-17,Café,6,1261,889
2024-06-18,Maïs,6,206,961
2024-06-18,Riz,6,420,938
2024-06-18,Sorgho,6,246,953
2024-06-18,Igname,6,290,987
2024-06-18,Manioc,6,155,1060
2024-06-18,Soja,6,377,799
2024-06-18,Coton,6,527,695
2024-06-18,Cacao,6,1627,1012
2024-06-18,Café,6,1328,843
2024-06-19,Maïs,6,202,886
2024-06-19,Riz,6,408,1130
2024-06-19,Sorgho,6,269,1037
2024-06-19,Igname,6,304,904
2024-06-19,Manioc,6,166,1057
2024-06-19,Soja,6,339,870
2024-06-19,Coton,6,538,893
2024-06-19,Cacao,6,1465,1075
2024-06-19,Café,6,1222,951
2024-06-20,Maïs,6,201,974
2024-06-20,Riz,6,412,934
2024-06-20,Sorgho,6,258,940
2024-06-20,Igname,6,310,1078
2024-06-20,Manioc,6,159,856
2024-06-20,Soja,6,377,977
2024-06-20,Coton,6,524,1005
2024-06-20,Cacao,6,1576,1008
2024-06-20,Café,6,1252,991
2024-06-21,Maïs,6,194,952
2024-06-21,Riz,6,445,1038
2024-06-21,Sorgho,6,262,976
2024-06-21,Igname,6,298,877
2024-06-21,Manioc,6,137,1190
2024-06-21,Soja,6,358,855
2024-06-21,Coton,6,462,1108
2024-06-21,Cacao,6,1566,975
2024-06-21,Café,6,1198,846
2024-06-22,Maïs,6,184,1034
2024-06-22,Riz,6,395,1023
2024-06-22,Sorgho,6,278,858
2024-06-22,Igname,6,321,1028
